"location","lat","lon"
"Indicators","22.3643535","88.0949609"
"Mittel|Mitteln","38.2483659","-85.7494526"
"Projekt","40.6844493","-73.9739387"
"Synergie","45.6018477","-73.4513177"
"FFS","42.3193129","-71.1821415"
"Updated","41.3246849","-81.7582605"
"Mittel|Mitteln","38.2483659","-85.7494526"
"Plan","41.8859674","-87.6235552"
"Synergie","45.6018477","-73.4513177"
"Updated","41.3246849","-81.7582605"
"erfolgreich","53.36924","8.14663"
"Approach","48.5507395","-103.7659445"
"Gaborone","-24.6282079","25.9231471"
"regional","37.5339417","-95.8146778"
"SADC","46.767017","-71.31004"
"C2","34.0683105","-84.2814894"
"F+49","32.889487","-90.3868581"
"Synergie","45.6018477","-73.4513177"
"Gebiet","39.8407366","72.8988069"
"FFS","42.3193129","-71.1821415"
"C3","38.9965468","-77.0289658"
"Europa","35.1142805","-80.9270145"
"total","36.4147139","-96.3892089"
"Capacity Works","41.862512","-73.550865"
"F+49","32.889487","-90.3868581"
"Projekt","40.6844493","-73.9739387"
"regional","37.5339417","-95.8146778"
"SRGR","28.5809081","77.3226471"
"Synergie","45.6018477","-73.4513177"
"Mittel|Mitteln","38.2483659","-85.7494526"
"Strategie","37.6679931","-97.2449949"
"Other","40.7245157","-73.9978552"
"Europa","35.1142805","-80.9270145"
"Gebiet","39.8407366","72.8988069"
"Plan","41.8859674","-87.6235552"
"La","34.0522342","-118.2436849"
"Synergie","45.6018477","-73.4513177"
"C2","34.0683105","-84.2814894"
"Synergie","45.6018477","-73.4513177"
"Updated","41.3246849","-81.7582605"
"Indicators","22.3643535","88.0949609"
"Development Partner","36.102559","-95.939472"
"WRM","38.9695545","-77.3860976"
"Mittel|Mitteln","38.2483659","-85.7494526"
"Projekt","40.6844493","-73.9739387"
"Synergie","45.6018477","-73.4513177"
"Int","36.1322666","-95.8616074"
"regional","37.5339417","-95.8146778"
"Synergie","45.6018477","-73.4513177"
"Projekt","40.6844493","-73.9739387"
"Mittel|Mitteln","38.2483659","-85.7494526"
"February","36.333438","-82.4995913"
"Plan","41.8859674","-87.6235552"
"Regarding","38.8987008","-94.7914304"
"Synergie","45.6018477","-73.4513177"
"Indicators","22.3643535","88.0949609"
"F+49","32.889487","-90.3868581"
"F+49","32.889487","-90.3868581"
"Projekt","40.6844493","-73.9739387"
"Synergie","45.6018477","-73.4513177"
"Europa","35.1142805","-80.9270145"
"Projekt","40.6844493","-73.9739387"
"Projekt","40.6844493","-73.9739387"
"Mittel|Mitteln","38.2483659","-85.7494526"
"Synergie","45.6018477","-73.4513177"
"Synergie","45.6018477","-73.4513177"
"Synergie","45.6018477","-73.4513177"
"Synergie","45.6018477","-73.4513177"
"RBO","38.7091706","-90.4334489"
"SADC","46.767017","-71.31004"
"Capacity Works","41.862512","-73.550865"
"Gute","9.0320848","36.6714516"
"Europa","35.1142805","-80.9270145"
"Synergie","45.6018477","-73.4513177"
"Indicators","22.3643535","88.0949609"
"Updated","41.3246849","-81.7582605"
"Synergie","45.6018477","-73.4513177"
"Synergie","45.6018477","-73.4513177"
"MSA","35.0338633","-80.8047015"
"Strategie","37.6679931","-97.2449949"
"Synergie","45.6018477","-73.4513177"
"Mittel|Mitteln","38.2483659","-85.7494526"
"Synergie","45.6018477","-73.4513177"
"Indicators","22.3643535","88.0949609"
"Int","36.1322666","-95.8616074"
"Centre","40.8765649","-77.8367282"
"Mittel|Mitteln","38.2483659","-85.7494526"
"MSA","35.0338633","-80.8047015"
"Strategie","37.6679931","-97.2449949"
"s’il","31.046051","34.851612"
"Indicators","22.3643535","88.0949609"
"Europa","35.1142805","-80.9270145"
"Synergie","45.6018477","-73.4513177"
"Weiterbildung","47.2421749","8.7167254"
"Gebiet","39.8407366","72.8988069"
"Int","36.1322666","-95.8616074"
"Projekt","40.6844493","-73.9739387"
"Gebiet","39.8407366","72.8988069"
"MSA","35.0338633","-80.8047015"
"Url","27.7628428","-82.6372659"
"Int","36.1322666","-95.8616074"
"Projekt","40.6844493","-73.9739387"
"Synergie","45.6018477","-73.4513177"
"Url","27.7628428","-82.6372659"
"Projekt","40.6844493","-73.9739387"
"Europa","35.1142805","-80.9270145"
"eastern","1.2692186","33.438353"
"condom","43.9582229","0.372492"
"burundische","51.0072235","6.5602778"
"burundische","51.0072235","6.5602778"
"ee","58.595272","25.0136071"
"eastern","1.2692186","33.438353"
"eastern","1.2692186","33.438353"
"condom","43.9582229","0.372492"
"eastern","1.2692186","33.438353"
"eastern","1.2692186","33.438353"
"eastern","1.2692186","33.438353"
"condom","43.9582229","0.372492"
"ee","58.595272","25.0136071"
"condom","43.9582229","0.372492"
"B1","42.1709721","-83.2668378"
"B2","42.6895191","-73.83614"
"Rapport","32.780983","-79.933753"
"Krankenversicherung","48.7840831","9.1520058"
"Rapport","32.780983","-79.933753"
"Fada","40.71757","-73.9560547"
"Rapport","32.780983","-79.933753"
"External","33.9317001","-84.3454096"
"Jugendgewaltprävention","52.4906514","13.4219165"
"Geld","40.7636668","-73.9709945"
"Krankenversicherung","48.7840831","9.1520058"
"Ed","6.5438101","5.8987139"
"Dienstleistung","51.1661772","6.5792753"
"Rapport","32.780983","-79.933753"
"Bund","53.1850881","7.2712674"
"Existe","40.4856491","-3.8604024"
"Haupt-Mission","47.9061427","11.2782567"
"Interventionsfeld","42.2557764","-88.1582946"
"Interventionsfeld","42.2557764","-88.1582946"
"DC","38.9071923","-77.0368707"
"Estado","32.641223","-115.475631"
"Compliance","42.3511519","-71.0745563"
"Labour","46.509587","-84.334273"
"Laboratorium","50.2967129","19.18225"
"Estado","32.641223","-115.475631"
"B1","42.1709721","-83.2668378"
"Kriterium                 Kriterium","43.1486931","-77.5558518"
"Rapport","32.780983","-79.933753"
"Internet-Portal","33.4950422","-112.0465661"
"Erfolg","55.779742","49.223585"
"Kursdauer","49.3154124","6.7521735"
"Elle","39.0925896","-94.5930673"
"Fada","40.71757","-73.9560547"
"Rapport","32.780983","-79.933753"
"GIRE","33.913376","-84.388822"
"Fe","44.766368","11.7644068"
"Labour","46.509587","-84.334273"
"Gemeinde-Ebene","47.21316","10.87117"
"Asesoría","32.5472645","-116.9211802"
"Estado","32.641223","-115.475631"
"Ind","40.2671941","-86.1349019"
"Bildungsministerium","50.0041827","8.2663295"
"Acuerdos","25.6647916","-100.4139505"
"Apoyo","25.3021632","-100.033906"
"Koordinationsstelle","52.38109","9.73312"
"Kriterium                 Kriterium","43.1486931","-77.5558518"
"Gefängnis","39.3303848","-94.9363856"
"Rapport","32.780983","-79.933753"
"Asesoría","32.5472645","-116.9211802"
"Asesoría","32.5472645","-116.9211802"
"Bund","53.1850881","7.2712674"
"Erfolg","55.779742","49.223585"
"Bund","53.1850881","7.2712674"
"Ind","40.2671941","-86.1349019"
"Rapport","32.780983","-79.933753"
"Jugendliche","48.18965","16.3388"
"GIRE","33.913376","-84.388822"
"Rapport","32.780983","-79.933753"
"Rapport","32.780983","-79.933753"
"l’emploi","45.4911813","-75.6882088"
"District","38.9071923","-77.0368707"
"Coopération","32.305492","-90.199657"
"GIRE","33.913376","-84.388822"
"Rapport","32.780983","-79.933753"
"l’absence","47.2074561","-1.5572543"
"CR","9.748917","-83.753428"
"BE","37.743195","-97.23732"
"Compliance","42.3511519","-71.0745563"
"Rapport","32.780983","-79.933753"
"Acuerdos","25.6647916","-100.4139505"
"Ed","6.5438101","5.8987139"
"Estado","32.641223","-115.475631"
"Coopération","32.305492","-90.199657"
"Durable","36.109976","-94.142889"
"l’absence","47.2074561","-1.5572543"
"Laboratorium","50.2967129","19.18225"
"Bargeld","51.4943209","11.9688633"
"Ind","40.2671941","-86.1349019"
"Asesoría","32.5472645","-116.9211802"
"AP","0.9019925","-52.0029565"
"Además","38.0767798","-8.7176656"
"District","38.9071923","-77.0368707"
"illegal","39.8121496","-105.1724067"
"Rapport","32.780983","-79.933753"
"Dialogforen","55.688568","12.48953"
"l’emploi","45.4911813","-75.6882088"
"Haupt-Mission","47.9061427","11.2782567"
"GIRE","33.913376","-84.388822"
"Ind","40.2671941","-86.1349019"
"Bargeld","51.4943209","11.9688633"
"Carbon","41.6032207","-106.912251"
"Geld","40.7636668","-73.9709945"
"BE","37.743195","-97.23732"
"Fe","44.766368","11.7644068"
"Jugendgewaltprävention","52.4906514","13.4219165"
"Jugendliche","48.18965","16.3388"
"Jugendverband","50.82676","12.93723"
"Bund","53.1850881","7.2712674"
"illegal","39.8121496","-105.1724067"
"Apoyo","25.3021632","-100.033906"
"Existe","40.4856491","-3.8604024"
"Dienstleistung","51.1661772","6.5792753"
"Email","39.041706","-94.583149"
"Ind","40.2671941","-86.1349019"
"Carbon","41.6032207","-106.912251"
"Además","38.0767798","-8.7176656"
"Bildungsministerium","50.0041827","8.2663295"
"Dialogforen","55.688568","12.48953"
"Internet-Portal","33.4950422","-112.0465661"
"Elle","39.0925896","-94.5930673"
"Rapport","32.780983","-79.933753"
"Rapport","32.780983","-79.933753"
"AP","0.9019925","-52.0029565"
"Gemeinde-Ebene","47.21316","10.87117"
"Ind","40.2671941","-86.1349019"
"CR","9.748917","-83.753428"
"DC","38.9071923","-77.0368707"
"External","33.9317001","-84.3454096"
"Koordinationsstelle","52.38109","9.73312"
"B2","42.6895191","-73.83614"
"GIRE","33.913376","-84.388822"
"Gefängnis","39.3303848","-94.9363856"
"Durable","36.109976","-94.142889"
"GIRE","33.913376","-84.388822"
"Email","39.041706","-94.583149"
"Rapport","32.780983","-79.933753"
"Jugendverband","50.82676","12.93723"
"Bildungsministerium","50.0041827","8.2663295"
"Kursdauer","49.3154124","6.7521735"
"Bildungsministerium","50.0041827","8.2663295"
"Rapport","32.780983","-79.933753"
"Staatswald","46.9862818","7.1310108"
"social Marketing","30.2785141","-97.8052703"
"social Marketing","30.2785141","-97.8052703"
"projektstraße","50.8459274","6.0852916"
"projektstraße","50.8459274","6.0852916"
"socio","43.6028079","39.7341543"
"lamis","43.401879","1.901704"
"siem","56.821022","10.011765"
"siem","56.821022","10.011765"
"projektstraße","50.8459274","6.0852916"
"socio","43.6028079","39.7341543"
"projektstraße","50.8459274","6.0852916"
"projektstraße","50.8459274","6.0852916"
"projektstraße","50.8459274","6.0852916"
"lamis","43.401879","1.901704"
"Kapitel","9.497389","-12.35225"
"On","51.253775","-85.323214"
"OECD-DAC","38.900936","-77.041229"
"OECD-DAC","38.900936","-77.041229"
"OECD-DAC","38.900936","-77.041229"
"Kapitel","9.497389","-12.35225"
"Umfeld","52.3238079","4.8676819"
"Protokoll","55.7257333","13.2064511"
"Own","35.655788","-97.4599415"
"Orthopädietechniker","48.2099299","16.3661299"
"Prothese","46.3347841","-72.589902"
"Kapitel","9.497389","-12.35225"
"Sonstige","49.5727294","10.8718011"
"Mutuelles de Santé","40.7446198","-73.9931328"
"zur Zeit","53.9172115","14.1647243"
"Wolfgang","40.7558216","-73.9894543"
"Ofen","53.1679074","8.1524548"
"nichts","50.0588724","8.2894073"
"OECD-DAC","38.900936","-77.041229"
"Orthopädietechniker","48.2099299","16.3661299"
"Prothese","46.3347841","-72.589902"
"Les","34.070332","-118.355783"
"OECD-DAC","38.900936","-77.041229"
"OECD-DAC","38.900936","-77.041229"
"El","31.7618778","-106.4850217"
"Sin","25.1721091","-107.4795173"
"nichts","50.0588724","8.2894073"
"Tel","37.214821","-93.8399101"
"El","31.7618778","-106.4850217"
"Sin","25.1721091","-107.4795173"
"Anexo","31.7426803","-106.4840047"
"Sin","25.1721091","-107.4795173"
"Lehrer","39.696346","-105.014189"
"Sin","25.1721091","-107.4795173"
"Staatswald","46.9862818","7.1310108"
"OECD-DAC","38.900936","-77.041229"
"zur Zeit","53.9172115","14.1647243"
"Les","34.070332","-118.355783"
"OECD-DAC","38.900936","-77.041229"
"Les","34.070332","-118.355783"
"Une","27.7700567","-82.6591568"
"Les","34.070332","-118.355783"
"Une","27.7700567","-82.6591568"
"Une","27.7700567","-82.6591568"
"Une","27.7700567","-82.6591568"
"UTICA","43.100903","-75.232664"
"Les CT","41.6400115","-72.2052276"
"Local","35.142895","-90.0539029"
"El","31.7618778","-106.4850217"
"El","31.7618778","-106.4850217"
"Ministerio","26.0962478","-98.2971147"
"Sin","25.1721091","-107.4795173"
"Anexo","31.7426803","-106.4840047"
"El","31.7618778","-106.4850217"
"El","31.7618778","-106.4850217"
"Sin","25.1721091","-107.4795173"
"ProGRESS","40.2850891","-76.8313611"
"Les CT","41.6400115","-72.2052276"
"Umfeld","52.3238079","4.8676819"
"öffentlich","40.137499","-75.477575"
"Mutuelles de Santé","40.7446198","-73.9931328"
"Anexo","31.7426803","-106.4840047"
"Sin","25.1721091","-107.4795173"
"Kapitel","9.497389","-12.35225"
"Une","27.7700567","-82.6591568"
"El","31.7618778","-106.4850217"
"El","31.7618778","-106.4850217"
"Sin","25.1721091","-107.4795173"
"Relationship","36.044581","-95.953555"
"Protokoll","55.7257333","13.2064511"
"Regionalverwaltung","28.5078081","-13.8697372"
"Kapitel","9.497389","-12.35225"
"Une","27.7700567","-82.6591568"
"Lehrer","39.696346","-105.014189"
"Mutare","42.0844499","-88.03333"
"Une","27.7700567","-82.6591568"
"South","44.4669941","-73.1709604"
"South","44.4669941","-73.1709604"
"Prestations","49.210981","4.093018"
"Une","27.7700567","-82.6591568"
"Anexo","31.7426803","-106.4840047"
"El","31.7618778","-106.4850217"
"Une","27.7700567","-82.6591568"
"Une","27.7700567","-82.6591568"
"On","51.253775","-85.323214"
"Une","27.7700567","-82.6591568"
"Une","27.7700567","-82.6591568"
"Münkner","51.1244625","6.9640793"
"Une","27.7700567","-82.6591568"
"Anexo","31.7426803","-106.4840047"
"El","31.7618778","-106.4850217"
"Ministerio","26.0962478","-98.2971147"
"Sin","25.1721091","-107.4795173"
"Une","27.7700567","-82.6591568"
"Une","27.7700567","-82.6591568"
"UTICA","43.100903","-75.232664"
"Une","27.7700567","-82.6591568"
"Anexo","31.7426803","-106.4840047"
"Sin","25.1721091","-107.4795173"
"PNKB","-1.9632595","28.0186087"
"Sin","25.1721091","-107.4795173"
"Kapitel","9.497389","-12.35225"
"Une","27.7700567","-82.6591568"
"Own","35.655788","-97.4599415"
"Umwelttechnologie","52.7209883","10.6025636"
"Une","27.7700567","-82.6591568"
"ProGRESS","40.2850891","-76.8313611"
"Münkner","51.1244625","6.9640793"
"Une","27.7700567","-82.6591568"
"SG","1.352083","103.819836"
"Une","27.7700567","-82.6591568"
"Anexo","31.7426803","-106.4840047"
"Sin","25.1721091","-107.4795173"
"Kapitel","9.497389","-12.35225"
"Local","35.142895","-90.0539029"
"Wolfgang","40.7558216","-73.9894543"
"OECD-DAC","38.900936","-77.041229"
"Tel","37.214821","-93.8399101"
"Anexo","31.7426803","-106.4840047"
"Sin","25.1721091","-107.4795173"
"öffentlich","40.137499","-75.477575"
"LAK","39.004715","-94.633782"
"Anexo","31.7426803","-106.4840047"
"Sin","25.1721091","-107.4795173"
"Mutare","42.0844499","-88.03333"
"PNKB","-1.9632595","28.0186087"
"Tel","37.214821","-93.8399101"
"Regionalverwaltung","28.5078081","-13.8697372"
"Ofen","53.1679074","8.1524548"
"Une","27.7700567","-82.6591568"
"SG","1.352083","103.819836"
"Une","27.7700567","-82.6591568"
"Kapitel","9.497389","-12.35225"
"Kapitel","9.497389","-12.35225"
"Kapitel","9.497389","-12.35225"
"Une","27.7700567","-82.6591568"
"LAK","39.004715","-94.633782"
"OECD-DAC","38.900936","-77.041229"
"PAC","36.1544817","-95.9894545"
"PAC","36.1544817","-95.9894545"
"PAC","36.1544817","-95.9894545"
"PAC","36.1544817","-95.9894545"
"Anexo","31.7426803","-106.4840047"
"El","31.7618778","-106.4850217"
"Sin","25.1721091","-107.4795173"
"Kapitel","9.497389","-12.35225"
"OECD-DAC","38.900936","-77.041229"
"Umwelttechnologie","52.7209883","10.6025636"
"Kapitel","9.497389","-12.35225"
"Relationship","36.044581","-95.953555"
"Kapitel","9.497389","-12.35225"
"Tel","37.214821","-93.8399101"
"Prestations","49.210981","4.093018"
"Une","27.7700567","-82.6591568"
"Une","27.7700567","-82.6591568"
"Sonstige","49.5727294","10.8718011"
"OECD-DAC","38.900936","-77.041229"
"Kapitel","9.497389","-12.35225"
"NRW","51.4332367","7.6615938"
"NRW","51.4332367","7.6615938"
"inwent","51.2250538","6.7753585"
"billed","45.8885965","20.9594878"
"NRW","51.4332367","7.6615938"
"billed","45.8885965","20.9594878"
"ministère du Plan","4.3666462","18.5815287"
"inwent","51.2250538","6.7753585"
"NRW","51.4332367","7.6615938"
"billed","45.8885965","20.9594878"
"NRW","51.4332367","7.6615938"
"NRW","51.4332367","7.6615938"
"ministère du Plan","4.3666462","18.5815287"
"ministère du Plan","4.3666462","18.5815287"
"NRW","51.4332367","7.6615938"
"NRW","51.4332367","7.6615938"
"NRW","51.4332367","7.6615938"
"inwent","51.2250538","6.7753585"
"Fachpersonal","51.52913","7.44151"
"Gemeinde","47.20078","10.89985"
"Komponente 1","50.1355664","16.3837562"
"Netzwerk","50.9882727","7.1223307"
"If","21.4372729","40.5127142"
"Gemeinde","47.20078","10.89985"
"Santé","45.5061379","-73.5720164"
"Mitarbeiter/innen","47.771897","13.085281"
"unabhängig","51.826649","8.643505"
"Projektleiter","48.450715","13.827759"
"Bildungswesen","52.524968","13.379577"
"If","21.4372729","40.5127142"
"P+D","52.3905689","13.0644729"
"Fachpersonal","51.52913","7.44151"
"Einklang","51.3278554","6.5601009"
"Gemeinde","47.20078","10.89985"
"Gemeinde","47.20078","10.89985"
"Biomasse","47.7078119","-2.6284488"
"Energieeffizienz","50.1116115","8.6600688"
"Fachpersonal","51.52913","7.44151"
"Energieeffizienz","50.1116115","8.6600688"
"Energieeffizienz","50.1116115","8.6600688"
"If","21.4372729","40.5127142"
"P+D","52.3905689","13.0644729"
"Projektleiter","48.450715","13.827759"
"Biomasse","47.7078119","-2.6284488"
"P+D","52.3905689","13.0644729"
"Gemeinde","47.20078","10.89985"
"Energieeffizienz","50.1116115","8.6600688"
"Projektleiter","48.450715","13.827759"
"Gemeinde","47.20078","10.89985"
"Mitarbeiter/innen","47.771897","13.085281"
"unabhängig","51.826649","8.643505"
"auswärtig Amt","50.7265484","7.1123299"
"D.C.","38.9071923","-77.0368707"
"Interview","40.7244289","-73.9994851"
"unabhängig","51.826649","8.643505"
"Gemeinde","47.20078","10.89985"
"unabhängig","51.826649","8.643505"
"Komponente 1","50.1355664","16.3837562"
"Biomasse","47.7078119","-2.6284488"
"If","21.4372729","40.5127142"
"Bildungswesen","52.524968","13.379577"
"D.C.","38.9071923","-77.0368707"
"D.C.","38.9071923","-77.0368707"
"Fachkraft","54.4633192","9.0950043"
"Fachpersonal","51.52913","7.44151"
"Gemeinde","47.20078","10.89985"
"Führungskraft","50.114352","8.6845664"
"auswärtig Amt","50.7265484","7.1123299"
"Gemeinde","47.20078","10.89985"
"Frauengruppe","50.581962","10.9973807"
"Gemeinde","47.20078","10.89985"
"PSFE","40.262672","-83.4848329"
"Par","-1.9981271","-54.9306152"
"Gemeinde","47.20078","10.89985"
"Komponente 1","50.1355664","16.3837562"
"Jugend","63.6779908","22.7110538"
"Projektleiter","48.450715","13.827759"
"Government","30.6838045","-88.0617388"
"Komponente 1","50.1355664","16.3837562"
"Gemeinde","47.20078","10.89985"
"Interview","40.7244289","-73.9994851"
"Componente","31.7017976","-106.437632"
"Componente","31.7017976","-106.437632"
"Führungskraft","50.114352","8.6845664"
"Bonne","50.73743","7.0982068"
"Gemeinde","47.20078","10.89985"
